name, 0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0,Inheritance
CYP27B1 ,-2.10624,-1.312139,-0.7089056,-0.3418174,-0.2595672,-0.2874087,-0.1842755,0.3374555,0.5777321,0.8223199,1.130477,AR
CYP2U1 ,-4.530359,-4.64764,-4.58733,-3.209672,-1.527582,-0.4387504,0.3385161,1.046745,1.007738,0.9222462,0.9685111,AR
CYP4F22 ,-2.374039,-1.492861,-0.8259392,-0.6051597,-0.8221826,-1.244745,-0.5665066,0.6287656,0.9646042,1.241442,1.623729,AR
CYP4V2 ,-1.886294,-1.122137,-0.482502,-0.09207614,-0.2211338,-0.488719,-0.2145697,-0.03718642,0.2913176,0.612103,0.8126608,AR
DCTN1 ,-0.8119371,-0.539488,-0.2201125,0.09826064,-0.1194615,-1.070508,-1.843892,-0.5106725,0.7033497,1.862565,3.020579,AD
DDC ,-4.260859,-4.450871,-4.596252,-3.354295,-1.747878,-0.4127245,0.2869751,0.670235,0.5936225,0.4964816,0.6033298,AR
DEAF1 ,-1.688949,-1.224388,-0.7918703,-0.3652369,-0.1059009,0.07700688,0.3520276,1.035807,2.213632,3.659506,4.884668,other
DES ,-1.148446,-0.6263161,-0.1030474,-0.1935002,-0.4479486,-0.4637979,-0.4287927,-0.2708474,0.2869946,0.6972404,0.8905555,other
DHCR7 ,-1.457566,-0.9927569,-0.5770124,-0.2767432,-0.04194376,0.3569502,0.9626121,0.896479,0.8465108,1.088818,1.49428,AR
DICER1 ,-1.305095,-1.368368,-1.618956,-1.788294,-1.136391,-0.6635479,-0.1576858,0.8752391,1.211597,1.233605,1.333999,AD
DKC1 ,-1.17031,-0.5856977,-0.03960646,0.05718988,-0.144285,0.1036476,0.29178,0.1467571,-0.09127917,0.107041,0.5422391,other
DLL4 ,-4.334892,-4.642123,-4.695545,-3.348023,-1.78131,-0.8643507,-0.3675967,0.2110624,1.307095,2.823064,4.474343,AD
DNAH11 ,-0.827191,-0.7021199,-0.4731395,-0.297926,-0.2350143,0.0828365,0.5218751,0.7735274,0.9146489,1.145456,1.484235,other
DNAH5 ,-0.8351065,-0.6722523,-0.6992762,-1.092424,-1.85156,-1.354844,-0.5786961,-0.02763601,0.3571414,0.6315726,0.8524526,other
DNAJB6 ,-2.087448,-1.262439,-0.5708244,0.05784406,0.7813161,1.823713,3.354847,4.368578,4.197458,3.919856,3.404642,AD
DNM1 ,-1.015107,-0.9591012,-1.07912,-1.460818,-2.103204,-1.685447,-0.8310383,-0.1105569,0.3408845,0.6010953,0.7955213,AD
DNM2 ,-4.718317,-4.058085,-2.656329,-1.536148,-0.5225678,0.6278738,1.740053,1.231068,0.6363676,0.3056782,0.2168028,other
DNMT3A ,-4.250711,-2.942352,-1.76499,-0.7874802,-0.3013239,-0.2150206,0.317584,0.6415254,0.662298,0.9584667,1.460067,AD
DONSON ,-1.043566,-0.6590624,-0.431649,-0.2244001,0.1508278,0.2098929,0.2979351,0.6594049,1.078739,1.582037,2.151903,AR
DPYD ,-3.794586,-2.411005,-1.201462,-0.4057987,-0.1746799,-0.1759219,0.1633228,0.5025552,0.5495613,0.5571935,0.5578309,other
DSG2 ,-0.7950554,-0.7902395,-0.6147191,0.1667726,0.8367903,0.975662,0.8597347,0.6861567,0.7530011,0.8230211,0.8963078,other
DSP ,-0.6462564,-0.5204219,-0.586164,-0.8873005,-0.4450678,0.2423712,0.6210787,0.6882226,0.9436111,1.167096,1.301712,other
DUOX2 ,-3.482849,-2.182241,-1.084367,-0.3037953,0.1776909,0.3442641,0.2965122,0.3505853,0.4661432,0.5193513,0.5805709,AR
DYNC1H1 ,-2.757146,-2.091672,-1.599069,-1.196838,-0.738315,-0.2576827,0.2281402,0.5407332,0.6639806,0.8574815,1.071391,AD
DYNC2H1 ,-0.9220051,-0.67418,-0.5214618,-0.4022912,-0.1665686,0.1326969,0.3129223,0.422524,0.7532685,1.095623,1.312041,AR
DYSF ,-0.397917,-0.1005965,0.1865163,0.3439594,-0.04927817,-0.5419111,-0.9208683,-0.4436929,-0.0696468,0.2172523,0.4177958,AR
EARS2 ,-0.3290858,-0.1578793,-0.1322915,-0.2932267,-0.4312106,-0.3336622,-0.1105689,0.06136613,0.3926359,0.7881475,1.146299,AR
EBP ,-4.460085,-4.630195,-4.500382,-4.237031,-4.321597,-3.29454,-1.695314,-0.05163334,1.694473,3.536814,4.857489,other
EDA ,-3.468271,-2.539239,-1.738561,-1.066342,-0.6298431,-0.5033959,-0.3706582,-0.1112218,0.225975,0.6210448,1.063135,other
EDAR ,-1.230157,-0.9170313,-0.4876735,-0.01471753,0.4285575,0.7015523,0.3985679,0.1392186,0.8426247,2.059764,3.357949,other
EEF1A2 ,-0.607085,-0.4594509,-0.261548,0.07411204,0.4294635,0.1466233,-0.1169175,-0.03437058,0.02826348,0.05252689,-0.06454951,AD
EFTUD2 ,-4.13576,-4.302707,-4.385564,-4.486769,-4.520983,-3.47873,-1.731941,-0.5800021,0.3258442,0.8284853,0.8832941,AD
EIF2B5 ,-1.831234,-1.189949,-0.6146427,-0.08384,0.4653648,0.5311707,0.4309285,0.8124931,1.62799,2.737559,4.022329,AR
ELANE ,-2.119881,-1.349152,-0.6612043,-0.4431394,-0.47611,-0.2833831,-0.09640969,0.04709182,0.3675769,0.8963727,1.519011,AD
ENG ,-1.396428,-1.136061,-0.9673126,-0.7556354,-0.3640547,-0.07208554,0.08344911,0.4547895,1.26207,2.339104,3.537379,AD
ENPP1 ,-4.476699,-3.828283,-2.099698,-0.7130586,0.2720321,0.8163145,0.9058554,0.2316928,0.1980602,0.8077759,1.471249,other
EP300 ,-0.8563923,-0.6648191,-0.5156892,-0.5537466,-0.5590929,0.01306563,0.4364144,0.7005913,1.012862,1.279986,1.397862,AD
EPHB4 ,-4.537398,-3.028542,-1.725538,-0.808176,-0.2104196,0.06364511,-0.1123981,0.2103932,0.7015091,0.8995526,0.9917282,AD
ERCC2 ,-4.380805,-4.663187,-4.611254,-3.330668,-1.828456,-1.026569,-0.6610333,-0.3512821,0.2176852,0.5861636,0.7352746,AR
ERCC6 ,-3.530892,-2.219959,-1.104484,-0.3813726,-0.09679756,-0.1280486,0.0370196,0.572085,1.064566,1.598698,2.158653,AR
ETFDH ,-3.581002,-2.333716,-1.175116,-0.4042932,-0.06692645,0.2050552,0.6647777,1.298115,1.048117,0.7741243,0.6403774,AR
EXOSC3 ,-4.314292,-4.533607,-4.422087,-3.883389,-2.295567,-1.147961,-0.3722683,0.1224945,0.7070856,1.421247,2.170385,AR
EXT1 ,-1.861976,-1.479242,-1.217918,-1.015375,-0.4863046,0.1559091,0.9564556,2.111891,3.581248,4.827563,4.632192,AD
EYS ,-0.5131525,-0.3267269,-0.01951291,0.2871022,0.5266975,0.6768267,0.4688228,-0.04699672,0.1815918,0.7487093,0.9486131,other
F10 ,-0.8569358,-0.6056609,-0.5430364,-0.7255553,-1.501506,-1.346811,-0.4700604,0.3620187,0.4404633,0.3625187,0.3863669,AR
F11 ,-0.9860558,-0.7871779,-0.5954003,-0.4285426,-0.4044079,-0.4038757,-0.1994055,0.2943062,0.5891503,0.7297596,0.9889885,other
F5 ,-1.148344,-0.5547129,-0.001198618,0.3841371,0.2718811,0.3362659,0.7764699,0.9960102,0.868781,0.682542,0.499599,other
F8 ,-1.040698,-0.9766639,-0.8367372,-0.6026084,-0.3094336,-0.03520896,0.2030558,0.4675009,0.8757106,1.421555,2.055523,other
F9 ,-2.197113,-1.686424,-1.087547,-0.4694373,-0.1639752,-0.05643757,-0.1007197,0.02001188,0.4345813,0.7571585,0.9295563,other
FA2H ,-0.831134,-0.6655069,-0.4122916,-0.07474005,0.0520977,-0.4833293,-0.1860972,0.2034551,0.4944538,0.6227765,0.6169112,AR
FAH ,-4.371898,-4.644663,-3.12819,-1.783798,-0.9010605,-0.4853044,-0.1447903,-0.03201104,0.09907625,0.4550094,0.8658956,AR
FANCA ,-1.145187,-0.8040191,-0.3432714,0.2731135,0.8328721,0.900583,0.8700414,1.045079,1.335313,1.844946,2.547741,AR
FARS2 ,-3.809329,-2.658051,-1.690298,-0.965148,-0.5275068,-0.4437953,-0.420166,0.08214189,0.4224435,0.7068695,1.053866,AR
FARSB ,-4.207508,-4.441537,-4.280727,-2.333542,-1.026019,-0.4150759,-0.1624543,0.005322436,0.4075586,0.7928353,1.167914,AR
FAS ,-3.03246,-1.96791,-0.9380936,-0.06143832,0.04710319,0.2292879,0.9053278,1.840346,3.208545,4.651317,4.57394,AD
FBN2 ,-1.624673,-1.317647,-1.06963,-1.014858,-1.309856,-1.091834,-0.1377448,0.3687027,0.6408426,0.9743905,1.297567,AD
FBP1 ,-3.735958,-4.247614,-4.518469,-4.565727,-4.384343,-2.9852,-1.439265,-0.1667433,0.5589976,0.7673762,0.9629062,AR
FBXO11 ,-1.388059,-1.038238,-0.6867791,-0.3777239,-0.05696272,0.208616,0.523869,0.9101823,0.8557319,0.8357514,1.063117,AD
FECH ,-4.386143,-4.522435,-4.342318,-2.725861,-1.065263,-0.08422222,0.1122535,0.1691646,0.367132,0.9484387,1.644793,other
FGA ,-0.7596156,-0.5724666,-0.589179,-0.9118464,-1.590323,-2.480281,-1.147599,0.01928136,0.8245266,1.629753,2.476628,other
FGD1 ,-2.195993,-1.366484,-0.749905,-0.3076406,0.03415454,0.08564221,-0.09209587,0.746337,2.498418,4.301848,4.57503,other
FGFR1 ,-4.378964,-4.605473,-4.46624,-3.888214,-2.61822,-1.501216,-0.5134637,-0.02437414,0.4971626,1.301461,2.206665,other
FGFR2 ,-2.561105,-1.804272,-1.171966,-0.8617051,-0.881957,-0.8309736,-0.336524,0.3878043,1.477833,2.888172,4.460439,AD
FGFR3 ,-1.421818,-0.9958426,-0.6109031,-0.3365722,-0.09168571,0.115712,0.1591221,0.1800698,0.5019637,1.079343,1.674638,other
FGG ,-4.07385,-4.360122,-4.407441,-4.308923,-2.743784,-0.7860838,0.8507199,0.7413158,0.4374142,0.2667276,0.231135,other
FH ,-2.792107,-2.038473,-1.426059,-0.959843,-0.5097901,-0.5884675,-0.748063,-0.4811628,0.2378453,0.7817046,0.9569539,other
FKRP ,-2.866551,-2.031996,-1.411016,-0.9617193,-0.6233188,-0.3965899,-0.09398046,0.5753818,1.126354,0.9657097,0.797934,AR
FLNA ,-4.563782,-4.83962,-4.929594,-4.891028,-3.537335,-1.95017,-0.8176273,-0.09182152,0.3886707,0.6917488,0.9054479,other
FLNB ,-4.803339,-4.959797,-4.923933,-4.914512,-3.487554,-1.918669,-0.6170474,0.3941669,1.027485,1.302291,1.402732,other
FLNC ,-4.617324,-3.970151,-2.412819,-1.102489,-0.07490326,0.5521775,0.5959593,0.3299204,0.4898291,0.6999872,0.906212,AD
FLVCR1 ,-1.159665,-0.828034,-0.6308443,-0.6188276,-0.3510398,1.515035,3.610141,4.25587,4.54604,4.719178,4.604794,AR
FMO3 ,-4.526069,-3.188863,-1.749971,-0.7091833,-0.1090097,0.3041764,0.6319518,0.8978519,1.116364,1.33696,1.610065,AR
FN1 ,-4.327383,-4.620587,-4.633261,-4.524044,-4.474815,-3.062721,-1.267982,0.01068603,0.5935585,0.9106929,1.085063,AD
FOXC1 ,-4.768118,-4.991925,-4.895229,-4.562526,-3.322907,-1.018812,1.238453,3.563071,4.679178,4.991629,4.977907,AD
FOXE3 ,-4.620417,-4.618642,-3.369101,-1.111412,1.088307,1.586727,0.8757872,0.5475975,0.5977799,0.7212958,0.8468283,other
FOXF1 ,-1.674928,-0.9985665,-0.5629771,-0.4378135,-0.5510844,-0.9148194,-1.019974,-0.1400283,0.7766036,1.742848,2.769929,AD
FOXG1 ,-5.324984,-3.917711,-2.567425,-1.504209,-0.7894725,-0.3929913,-0.01471725,0.5149222,1.018756,1.354162,1.551484,AD
FOXH1 ,-0.9435845,-0.6740052,-0.5559577,-0.8366739,-1.092196,-0.0346006,0.6158701,0.630982,0.8971534,1.58071,2.434714,other
FOXP1 ,-1.512995,-1.234479,-1.038155,-0.8747062,-0.6357462,-0.2957863,0.4759549,1.61163,3.124465,5.010119,4.991631,AD
FOXP3 ,-1.777486,-1.179973,-0.7527266,-0.5222671,-0.5820771,-0.6389002,0.06350849,0.5306911,0.7668975,0.9032205,0.9304379,other
FOXRED1 ,-2.616107,-1.562725,-0.6585529,0.03138567,0.2911756,0.1535862,-0.2656571,-0.2848695,0.1130115,0.3944799,0.6862856,AR
FRMD7 ,-4.011125,-2.638708,-1.458357,-0.6060483,-0.1444404,-0.04225053,-0.1322939,-0.2621732,0.1382729,0.5963853,0.9203772,other
FUS ,-1.979521,-1.405766,-0.9656881,-0.7904946,-0.8859299,-0.3715232,0.803465,2.171356,3.815217,4.612046,4.361621,other
FZD4 ,-1.998728,-1.296733,-0.7967866,-0.5910113,-0.6617083,-0.6779027,0.2234229,0.9898881,0.8095687,0.7938761,0.8885063,AD
G6PD ,-3.830076,-4.221699,-2.833572,-1.801572,-1.14478,-0.7064906,-0.2230427,0.7752601,2.306635,4.112231,4.57851,other
GAA ,-1.514113,-1.544173,-1.641764,-1.411738,-0.9913849,-0.6970597,-0.2679576,0.2028482,0.565864,0.749424,0.8888781,AR
GABBR2 ,-4.167285,-4.407293,-4.413778,-4.276106,-3.349868,-1.816742,-0.6400677,0.2529011,0.8044533,1.076854,1.155207,AD
GABRA1 ,-0.9315745,-0.9831422,-0.9266913,-0.7455753,-0.3582265,0.04817827,0.2309847,0.3077676,0.369521,0.448375,0.5727395,AD
GABRB2 ,-2.894629,-2.036904,-1.240802,-0.5176637,0.05642656,0.4292517,0.6615423,0.8710319,1.125928,1.539123,2.06438,AD
GABRB3 ,-4.347097,-3.128724,-2.062085,-1.176691,-0.3578205,0.7024146,2.32428,4.447364,4.791604,4.909618,4.766811,AD
GABRG2 ,-4.768884,-4.909533,-3.306566,-1.733837,-0.6573303,-0.02457263,0.5961882,1.603121,3.06398,4.809457,4.732234,AD
GALC ,-2.571425,-1.767646,-1.056763,-0.4379113,0.1297861,0.4834335,0.6103595,0.6231191,0.7924433,1.134728,1.607518,AR
GALNS ,-1.159886,-1.242184,-1.121167,-0.8946078,-0.7173561,-0.2812477,0.2751272,0.237997,0.335811,0.7791995,1.403377,AR
GAMT ,-4.268273,-3.636851,-2.226549,-1.231085,-0.5167176,-0.1666756,-0.2393018,0.03658547,0.4947308,0.7118601,0.7893391,AR
GATA1 ,-2.132601,-1.355002,-0.7348866,-0.4304961,-0.550063,-0.9256992,-0.1006223,0.8275898,0.9914384,1.205746,1.508604,other
GATA2 ,-3.095951,-2.211178,-1.614451,-1.35711,-1.370627,-1.432564,-0.5371133,0.150445,0.8353028,1.729573,2.795719,AD
GBA ,-4.439214,-3.132024,-2.050756,-1.14222,-0.3348875,0.1719054,0.1134532,0.495218,1.165531,1.053401,0.9306282,other
GBE1 ,-4.291535,-4.583656,-3.485259,-2.149629,-1.231335,-0.6164041,-0.2396363,0.05110906,0.4129822,0.7545638,1.081236,AR
GCDH ,-1.990958,-1.422863,-0.9466959,-0.6310844,-0.6775058,-0.6411933,-0.4382051,-0.1350078,0.3473247,0.4873152,0.3986018,AR
GFAP ,-3.234706,-2.316558,-1.577752,-1.032706,-0.6017078,-0.1660829,0.1288537,0.2861194,0.4986268,0.8944727,1.401455,AD
GFM1 ,-4.806165,-3.617825,-2.197829,-1.082977,-0.330553,0.1074683,0.5038674,0.7758708,0.5907148,0.37221,0.2059444,AR
GJA8 ,-1.292111,-1.003695,-0.6405869,-0.007896801,0.4844983,-0.2280762,-0.8426214,-0.1072016,1.127838,2.416631,3.763418,AD
GJB1 ,-3.104334,-2.434881,-1.774926,-1.062604,-0.09111744,1.349063,1.699486,0.9535254,0.6028844,0.6187461,0.823727,other
GJB2 ,-3.32825,-2.242138,-1.315285,-0.6729403,-0.5159947,-0.5647757,-0.4189234,-0.02781395,0.339203,0.5311798,0.6193395,other
GJC2 ,-0.9798117,-0.7464427,-0.4651908,-0.0527804,0.6073885,1.981633,3.81945,4.44422,4.612597,4.773714,4.629554,other
GLA ,-2.254381,-1.778196,-1.501455,-1.380407,-1.111224,-0.6544216,-0.200788,-0.08272041,0.2800119,0.6608368,0.8240174,other
GLDC ,-4.946871,-5.00318,-3.426293,-2.33139,-1.63741,-1.119965,-0.5302806,0.01189728,0.4526567,0.8496923,1.114309,other
GLDN ,-3.299575,-2.125494,-1.153478,-0.464859,-0.05316796,0.2699574,0.9038332,1.701574,2.692626,4.055641,4.134341,AR
GLRA1 ,-4.690138,-4.908948,-4.898273,-3.324191,-1.887624,-0.6424483,0.6325186,2.111987,3.94152,5.03994,4.894342,AD
GLUD1 ,-4.126797,-2.772171,-1.452189,-0.5309215,-0.05113788,0.03235147,-0.009665387,-0.01843276,0.1448725,0.5871027,1.242279,other
GNAO1 ,-4.169685,-4.526176,-4.666831,-4.575566,-4.373369,-3.758326,-2.232519,-0.8748295,0.3134471,0.9456407,1.074967,AD
GNAS ,-0.470807,-0.6339888,-0.735192,-0.2253008,0.3663683,0.4006423,-0.1178951,0.7447132,1.916234,3.092251,4.116098,other
GNPTAB ,-0.755545,-0.4802598,-0.4441694,-0.5956047,-0.6638188,-0.4804604,-0.02397656,0.6816342,1.749337,3.075566,4.545411,AR
GP1BA ,-2.192487,-1.46432,-0.8676711,-0.4750846,-0.0354683,0.4750488,0.9706291,0.8755196,0.7915782,1.138981,1.661872,other
GPAA1 ,-3.19101,-1.965382,-0.9074614,-0.166641,0.3365721,0.8373724,0.8850704,0.4964832,0.4708661,0.7454899,1.183063,AR
GPI ,-3.605451,-3.97371,-3.907675,-3.407426,-1.217275,-0.07286633,0.0158653,0.1384989,0.2624729,0.2379607,0.08397347,AR
GPR143 ,-4.499714,-4.634283,-4.417987,-4.114788,-2.919258,-1.234138,-0.1252292,0.2835408,0.6377472,0.9648826,1.23863,other
GRHPR ,-4.177327,-4.391179,-2.736387,-1.333475,-0.2874698,0.2626634,0.3085888,0.05838752,0.1412463,0.4949926,0.6937728,AR
GRIA3 ,-3.538225,-4.097529,-4.295457,-4.066143,-2.539278,-1.377927,-0.6009911,-0.1986103,0.3387365,1.438159,2.716623,other
GRIN1 ,-3.176294,-2.253079,-1.470881,-1.000673,-0.7622686,-0.4552916,-0.1253793,0.1184177,0.3978711,0.5859982,0.6900116,other
GRIN2A ,-2.382051,-1.841707,-1.394459,-1.08357,-0.8717116,-0.4636273,0.03160126,0.4500078,0.9180658,1.40791,1.804255,AD
GRIN2B ,-1.444088,-1.304245,-1.115297,-0.7112638,-0.2833278,0.05679885,0.3219835,0.5895483,0.8984531,1.152021,1.259202,AD
GRIN2D ,-1.681275,-1.15921,-0.7009036,-0.196364,0.4294742,1.072891,1.924857,1.798898,1.2107,0.8198732,0.7406995,AD
GUCY2D ,-3.110725,-2.15974,-1.329553,-0.7657858,-0.4852491,-0.2605352,0.2007828,1.133931,2.532106,4.214317,5.143204,other
GUSB ,-4.511165,-3.265805,-1.893889,-0.7150085,0.1771881,0.2200253,0.05331947,0.3686717,0.5684716,0.6082409,0.5496606,AR
HADHA ,-4.283663,-4.435828,-4.370833,-4.310284,-4.271551,-2.581941,-1.439167,-0.5652761,0.1204595,0.5894225,0.8542414,AR
HBA2 ,-2.161816,-3.342942,-3.872838,-2.664636,-1.580223,-0.8636819,-0.597201,-0.4325009,-0.1147621,0.206056,0.4853337,other
HBB ,-1.008198,-0.7622035,-0.6356806,-0.5017371,-0.328983,-0.22404,-0.1134616,0.08340709,0.3216237,0.5228044,0.6737659,other
HCN1 ,-4.172655,-2.840283,-1.650196,-0.7565972,-0.358439,-0.2152065,0.2767436,0.5411233,0.8482384,1.444704,2.259941,AD
HCN4 ,-4.650381,-4.809108,-3.822942,-2.008218,-0.4588,0.8193654,1.495611,1.273181,1.33466,1.768264,2.360549,AD
HECW2 ,-1.243364,-1.019981,-0.7395436,-0.3419413,0.05149068,0.2576902,0.6315053,1.538197,2.922715,4.552047,4.975044,AD
HEXA ,-4.544205,-4.539304,-3.064135,-1.07581,-0.4738497,-0.3605937,-0.3841011,-0.2424692,0.1181147,0.2802122,0.3416801,AR
HGD ,-1.956343,-1.218597,-0.6287159,-0.3863212,-0.515852,-0.8767689,-1.347083,-0.80403,0.06984786,0.5064257,0.8600375,AR
HIBCH ,-4.225694,-3.304156,-2.082725,-0.9970832,-0.03494204,0.930827,2.055465,1.412255,0.7460233,0.614747,0.7028353,AR
HK1 ,-3.214996,-2.034658,-0.8556104,0.335771,1.658633,3.492531,3.784794,3.752698,3.739139,3.952136,3.951933,other
HMBS ,-2.129149,-1.417856,-0.8526447,-0.7288402,-1.143572,-2.016126,-1.784306,-0.7318914,-0.07801066,0.4241364,0.804268,other
HNF1B ,-1.349512,-1.021106,-0.7371748,-0.4438994,-0.110577,0.03604847,0.07444063,0.1848858,0.4301069,0.7978703,1.236795,AD
HOGA1 ,-4.496774,-3.235356,-2.031561,-1.078903,-0.4214239,0.1298472,0.6651209,0.5623254,0.4831291,0.5582675,0.7776654,AR
HSD17B3 ,-2.168176,-1.156592,-0.1519581,0.6260529,0.3902198,0.1770859,0.4935652,1.333147,2.949125,4.542989,4.410482,AR
HSD17B4 ,-4.54179,-4.462044,-2.903163,-1.556228,-0.6167578,-0.2850649,-0.1694238,0.246183,0.8000845,1.416652,2.154731,AR
HSD3B2 ,-4.417547,-4.614462,-4.535684,-3.62665,-1.827668,-0.7575533,0.1279493,1.078337,1.173887,0.8530077,0.5787346,AR
HUWE1 ,-2.4251,-1.725679,-1.236967,-1.026659,-0.7772358,-0.4318068,-0.08726963,0.3614941,0.8574687,1.35062,1.851691,other
IDS ,-4.812244,-5.028916,-5.024443,-3.784494,-2.385168,-1.427829,-0.7102103,-0.2366393,0.07573838,0.3369194,0.5686767,other
IDUA ,-4.903105,-4.301919,-2.844485,-1.660225,-0.7196592,-0.08095988,0.1941584,0.388614,0.6044774,0.7176263,0.7565834,AR
IFIH1 ,-1.963027,-1.163062,-0.4903713,-0.08713698,0.1037025,0.4003202,0.6348236,0.5872954,0.4082619,0.2753861,0.3711504,AD
IFT122 ,-0.7734967,-0.5904879,-0.5620171,-0.8000325,-1.246065,-0.5449065,0.1905304,0.6310035,0.9028747,1.331489,1.871796,AR
IFT140 ,-0.7303345,-0.3727253,-0.08685219,0.09605436,0.2692668,0.374261,0.4308734,0.6721986,0.7815186,0.7832219,0.8047505,other
IGF1R ,-4.588231,-4.742529,-4.617721,-3.127303,-1.526543,-0.4305977,0.2905763,0.9008527,1.717946,2.684344,3.730437,other
IGHMBP2 ,-4.979173,-4.763027,-3.0901,-1.696173,-0.5821462,0.09258153,0.03674027,0.01989353,0.312588,0.7120432,1.047251,AR
IL2RG ,-3.029299,-2.021621,-1.21556,-0.72123,-0.4528711,-0.1894801,0.2465595,0.8149251,1.21864,1.254085,1.344699,other
IL7R ,-1.547938,-0.8158905,-0.1897596,0.2350848,0.3730021,0.3001914,-0.09381314,-0.05618997,0.4416564,0.8153655,1.207252,AR
INF2 ,-2.749018,-1.85235,-1.100442,-0.4898869,0.1294412,0.7401827,0.7886703,0.6807352,1.053512,1.473103,1.897237,AD
INPP5E ,-2.669047,-1.798265,-1.071495,-0.7380901,-0.6496639,-0.02430637,0.9041918,2.074121,3.603761,4.900486,4.741388,AR
INSR ,-4.245614,-4.185153,-2.512341,-1.195554,-0.4321984,-0.01149157,0.2267639,0.2093809,0.3041152,0.6997957,1.108787,other
IQSEC2 ,-2.526578,-1.625869,-0.863584,-0.4095513,-0.3241757,-0.3804238,0.001317415,0.3697342,0.6233745,0.9324939,1.142451,other
ITGA2B ,-1.523031,-1.13399,-0.8491929,-0.6518818,-0.4110952,0.07950305,0.3413665,0.3013119,0.6507736,1.311589,2.17115,other
ITGB3 ,-2.485952,-1.764928,-1.21627,-0.8977846,-0.750745,-0.9067095,-0.9096515,-0.3242427,0.2049616,0.567346,0.8518866,other
ITGB4 ,-3.95305,-2.599619,-1.4468,-0.6096963,-0.1805252,-0.05925897,-0.03023926,0.2161073,0.6614035,1.00033,1.261687,other
ITPR1 ,-2.514252,-1.758175,-1.176066,-0.7717858,-0.4245586,0.08878367,0.4315213,0.6805898,1.241049,2.044628,3.002047,other
JAG1 ,-0.8254789,-1.086447,-1.373067,-1.117435,-0.7961588,-0.519427,-0.1294811,0.2351326,0.7494761,1.103181,1.172725,AD
JAK3 ,-0.5567255,-0.5209821,-0.4867084,-0.3129731,0.4246115,0.2538383,0.0471338,0.2589449,0.5753591,0.5723556,0.3286352,AR
KCNA2 ,-4.299953,-4.654707,-4.754695,-3.658081,-2.016165,-0.5158732,0.05693615,0.2171817,0.7819712,1.619513,2.583013,AD
KCNB1 ,-3.184057,-2.265203,-1.454273,-0.8842073,-0.541231,-0.000235388,0.5653996,0.9258103,1.201547,1.511997,1.87664,AD
KCNC1 ,-1.066137,-0.7188132,-0.4319837,-0.217558,-0.05311338,0.4441353,2.543681,4.050987,4.37931,4.540103,4.397939,AD
KCNH1 ,-1.634516,-1.062687,-0.5027683,0.03799004,0.2641706,0.1259684,-0.05297803,0.01217155,0.6548402,1.443974,2.279017,other
KCNH2 ,-1.400132,-1.31398,-1.094977,-0.6820067,-0.2617112,0.07348391,0.2549017,0.359403,0.7271525,1.376913,2.195993,AD
KCNMA1 ,-4.418972,-4.029731,-2.496746,-1.296358,-0.359628,0.5473877,1.733178,3.308761,4.601464,4.464544,3.997017,other
KCNQ1 ,-1.694836,-1.617946,-1.438763,-0.9808931,-0.3762759,0.06554742,0.6385276,0.9742085,0.8309223,0.837075,0.8799022,other
